feature_00,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target,category,sub_category
-1.790045507398387,3.4408256895347735,-2.628097730402628,-0.9580746357438953,-2.8268814971456067,,-3.8694960995625554,0.22409230510974715,-1.4875627240499172,-3.129810836508561,2.3019031440435134,0.39482693364392907,0.5518910724517709,1.251085353615014,0.5988307888204425,-0.3742563291646046,-2.6038545790945866,1.1381004980523266,,3.586413588255234,1,C,Y
0.7454144025836935,1.8398206370231103,4.78223924697773,-0.745049586015531,-5.073511181051347,2.7445187643437294,6.569592140661475,4.092632628154251,-0.3528309296762915,2.347144383572509,-1.610615945412902,-1.3400668259609558,-1.9831741572376318,1.4801280321236314,0.19425288391672202,4.8676049735097715,5.515292994222542,-1.3070983981160431,,5.217955893930975,0,B,X
-1.3696045234940857,-0.8102466217043737,-1.3537371436619428,-6.075858700681617,-4.11758715314777,-0.5317617600603025,3.0116036500906884,5.639216736224446,1.315153914629841,2.2211534493481744,-3.5018392597729426,0.619210245368359,-1.069652036651257,-2.50558545921131,1.3472715922491199,-0.197063794786694,2.291154581883139,2.38555565492477,2.186415367606478,0.7660866409412044,0,A,X
-0.6614843807810782,1.724678342373283,1.5468182780916209,-2.981175956164208,2.996234438477598,-2.10381313395704,0.3998403645542782,-1.6036351128797814,-0.2172619378621352,-0.9496156669914779,-0.5265776245531297,2.1158580982044066,,-0.3971823445421159,1.8017866972530268,-1.7266669882373133,0.6603460781851478,0.08867812121339091,-0.09865139317719751,0.01697249683437063,1,A,Y
-0.03066261549123439,-5.05197898404305,-1.1692383280481724,-7.525591378378859,-2.4716627541974425,-7.793919707376257,3.2960339598264152,14.707018458442267,0.36817000298372893,5.181870707337136,2.6807034110665064,1.5253012785767788,-2.0713001320416966,4.04722639971164,2.5703650073427147,-3.1152341458132846,-5.165000086014582,3.7706896379604067,0.7152531579340919,3.7274534429683164,1,B,Y
-1.3499223168381917,-1.4060428565384389,-0.9365011396020587,-9.056839343352827,3.0160441432236658,-2.9444488639341464,-3.6173417753957304,-4.847700034979522,-3.4778369115968006,2.845131895902009,1.2623897127186523,-3.053815094350763,1.1588968703697704,2.5781531515375784,4.401098212609325,6.04817853788625,1.2198068234490194,1.4909060642504808,4.534652596964911,-1.44027425274137,0,A,X
-1.7131926259770318,-0.15501849916241262,3.000821127716459,-3.8463380739409443,1.149789901007762,1.5151500255157466,1.1699247743829428,-6.588270552797005,-3.8561033655394006,3.0834301625378093,-2.932872180961631,-5.803351689128176,-1.6016429954611313,0.19159023261440078,2.110551846111161,3.7110736614099413,1.7831413656352493,-1.3213147597859418,1.393952675156251,1.551201261079075,0,C,Y
3.659458800754962,0.7447831644779273,4.607364700277791,0.912111279591851,0.3930344138534725,0.7537632774667407,0.9872831932203505,6.304579965815397,1.7470262430011436,0.15564563417252308,4.372437026228576,1.7385157204228268,-2.3258632309113647,-1.1482314043302337,-2.04898540734692,-0.37926108500678957,0.867709561918683,-1.1670637488918332,2.3198761105521966,3.5953762393480417,1,A,X
-2.3443649651660934,-1.5946309963696454,3.534326197892371,-1.1546865404765705,-0.13225416024549175,-6.049736726361285,6.50898089734679,0.789842770730548,1.4550493043282982,1.4256294864083823,-0.10260929481638104,-0.9565560438656853,-0.8245833188481868,1.8786231484995128,1.5044245077192953,0.9108949116468313,3.604238555631885,-2.220671769312833,,2.3241225281833504,0,C,Y
-2.251725805144428,-0.8516200933408735,-5.682850494643033,-6.93379400926014,-1.3321749773460343,-1.514065347993762,-2.5703527345373263,-1.2421082542607724,-0.4046024714018581,7.22981341738223,-0.8447627630307708,0.16871675035484102,,-2.196343183736089,-0.6828326461921952,4.5642955594578485,-3.134880174086674,4.705661078334224,0.38754505922260074,-2.1388339695463374,0,A,X
0.6188132189465022,2.9292682521423816,2.6757899434434727,1.8725158459570654,-1.8472428947325403,0.32629597651988673,2.01845702046983,3.8942367812573258,0.16943868019430464,0.9297987016475443,3.0312713428575133,0.10710542734327921,-1.7266462727197596,-0.30328438097867694,-0.6161992728579375,-1.4453829939987093,-1.867588558521646,-0.19447987631838726,0.5448877509213885,5.816732438946121,1,B,X
0.08052977510381432,-1.3086733552581118,0.860963740178415,4.759490812485814,2.106633914332423,1.005718434752101,-0.9440448031551455,-6.179337916780928,0.2541477777929546,-0.7142875461095068,-0.9991371441049627,-3.3650157074077245,4.223576091701381,0.853435019149354,-2.264477812497848,3.1556203720178355,1.4419231487769748,-2.896394313604586,-0.763450384020633,-1.4296496505971121,0,A,Y
1.8600750802200419,2.036401299454115,0.9152435106116455,-1.1169474990309116,-1.9770603566659095,1.8398188712403343,-1.389923498242841,2.955166405322092,-0.15624892361322917,3.8956229687768946,-2.5944443236664645,0.33661174339173816,-2.0324152297074347,-1.3527858835568174,-2.148109768759224,1.3282985300551378,0.5785396303727028,2.204422785632305,1.3797050062937215,-0.33221954362681516,0,A,X
-1.141201724993313,-2.4385071219568086,0.9896265222551099,-5.9428431940312265,-3.328252780592513,1.2216657490789662,-0.28870122614972626,4.13341395441187,1.500892094963043,-1.1596216349582207,-1.5764424197568299,-2.247292882568483,-5.218242780268031,-1.203740271740086,3.2494298413388845,-2.3831889558984876,1.2772964279586028,-1.3210091221657732,,0.3151451733693209,0,A,X
-3.1068158968734974,-0.28403556061446356,-3.4005304754591887,-6.9025339647524575,-0.1850564438128206,1.423282230418033,1.8087337169757856,1.5729091720246455,-1.2913834823494357,-1.584324669902506,-0.8544364635301043,3.7048433749074583,-4.307062674815647,0.7825419400498059,2.353111440159261,-3.4715531799233825,-2.9902307144898366,-0.1632536786337575,-0.5755929943008937,0.8631097708667644,1,B,Y
-0.9519305714785531,1.3237300203876976,4.9044127356518485,-0.9111183244602359,-0.4460993315339774,-5.432676533851544,-5.334699720869868,1.6359798205995733,1.8194488124134294,2.1372474826819685,-1.448142976323679,-2.6809315322194043,-4.68546796563587,0.3081014005647036,-1.0167067823151061,-2.8913950307407497,-0.7845494823262651,1.1391373826049984,3.014256379756965,0.7635880901685116,0,A,Y
1.1830145559641412,-2.5181243940389986,-1.2017882002138582,-0.04311717396385621,-1.5749854882063827,-5.331981967878055,-0.49912683450907575,6.636883962435431,0.4886489767469271,4.262962153968295,1.4710057079379895,-1.110240309815778,-0.2729466535458712,0.501204272903339,-0.02692575989495327,-2.1432289138216793,-1.3065497839111795,2.151020852954443,2.4627141384272555,-1.7916394689826367,1,B,X
-2.9559999560878607,0.3551417224927955,0.2806885689101152,-5.157167316858276,-3.9338520724412573,0.4177427736878811,1.8986440270016096,1.5511679069872801,2.1934949428981367,1.1723906636060129,-2.36834967001851,-0.28984852054691757,-1.4911401235280999,-2.286696388553686,0.5399284698721565,2.028840430215949,1.022577012655071,1.3751046127655644,0.3687704067250107,3.6141332343498638,0,C,Y
-2.873729739351795,0.9148072607513826,2.483018060789097,-4.729009236899302,1.0017429440272383,-6.950838323990002,-0.6954510947198447,-0.09539454870999842,1.6166656581134944,0.012847223595653046,0.10190712786861944,0.9606173345164764,-1.270029283784741,2.8760382978583503,2.2216162281603697,0.6322577597691483,0.8905453635899259,0.8166534535915593,1.3765341612064947,1.8077915850731259,0,A,Y
1.164820729284249,1.6886975213863424,-0.89734547795961,5.9896393528679415,-3.6763983663436366,,7.42470261345999,6.706895508855988,-1.8717845270959397,6.542242085425298,0.6153188007997585,0.6134176069924058,-1.354828244464739,1.0101083293802615,-1.2417574071263733,-3.3891763969288076,-1.4064040082019083,1.104133111400446,-0.5989211684876357,0.9113167235651666,1,B,X
0.24851283423659443,4.643712234819272,-3.3226189692816366,1.3252492105180687,-1.2982801936553012,3.245564965475988,-0.49858859407511213,-1.1514153456681422,-4.178704010926207,1.3708596466200225,-0.06793201591532161,0.714402104657639,,2.1284461565292645,0.06695054859138705,0.9853844886002878,-1.4173323162008842,1.160018581900287,1.5694281785793551,0.5438615257356869,1,B,X
-2.5650140285628673,-2.5622293883465517,-1.7241414518643912,-7.9913474650456315,0.2646286961471962,-6.11765546729142,-5.139756886176041,0.029099922656661018,-0.008728963491837494,0.0731616747986944,3.138832169560944,-0.43880929603860297,-3.5177380329651697,2.5840280165350658,4.654618853651336,0.5725138666259039,-0.6964948180404122,1.94303657513837,3.6761637401332057,-2.6720760944409516,0,A,Y
-3.7856003519987302,-2.6903357107745065,-1.2109742748217507,-6.631705321638699,1.1567022146502897,,-7.204064034086112,-5.092498248117736,1.8633403672887794,-0.462726604471561,0.6951058331793849,-3.247242971857618,-3.224102652716937,-3.434345444079004,1.7663451930426137,-0.445346534177143,-3.0508224024445996,0.9166867191544096,1.0585621394511804,-1.3972474529258,0,C,Y
-4.411149381038715,1.9175576312282772,-1.7476826342994043,-6.336299795523221,2.0023694052169954,-8.934795830672906,-9.319070945332669,-6.679669485247965,-0.8131073893696887,3.7371049377973433,4.1503773805785,-0.4337557728411725,-1.2643700593786742,3.2280369684869292,0.5496755344966813,5.695026634144374,-1.1789397610593868,3.9269992046916387,5.645109183508289,-2.0281633233318463,0,B,Y
-2.5576479155759975,-1.8724777707111846,-4.557296385877906,-7.185399974079962,-2.9032876322087486,2.6906356370372797,-5.4076403979887635,0.6981512229863948,2.7763552035123182,-1.4254181810136823,0.9766519170326879,1.0871469183865612,,-1.5614681827374617,1.5833481359090436,-0.4725172235231083,-2.8439724189928794,-0.40365540679747136,1.6182562200801236,-2.6536533396003805,0,A,X
-0.40934923427679526,2.8296616869653635,-4.55117919927131,1.8083229970512666,-3.7837448305481254,2.091663550262277,5.775919164453619,3.365491096145062,-3.1900643972063487,3.5796697742557426,5.173683312309758,-0.035787171037669374,-0.07586093065433053,-0.31185454473463303,0.4092356154685317,-0.5525491348568421,-0.9284811708627615,-1.7036496817334843,5.220593058616371,2.841370239853,1,C,X
-2.643834335470567,-0.49211209983768334,-5.632518331579882,-6.624392244415802,-1.3231849113934082,3.8273035278499616,-3.1358476162352544,-1.8775741962050425,1.3060627383852252,2.5857861413050114,-3.1825656863926364,1.3136286317237018,-0.06869419635866936,-2.7227735611845145,-1.5788339349441642,2.9380777040356856,-4.386608283638995,2.355620997481873,-2.1724526778273594,-0.5344559619389184,0,B,X
0.8760558617912348,-2.0585780243941185,4.65807872300359,-1.319967751231451,1.2247179509226918,,9.380370765433314,9.522837749108787,-0.2547175618563735,6.889455024190096,3.0654695534293146,2.280184697066237,-5.580308298748168,-1.0572867255644307,0.9372404699306979,-5.634411703732504,-0.45683466024581354,2.3019240181103733,-0.6184085282796077,2.827281939492328,1,B,X
4.477624049663726,-2.0564213261303586,3.2650054178003978,-2.58489284603574,-4.698461477711165,3.8746251668212235,4.1384334179270255,9.632520226960114,-0.316443516030374,-0.7487830576259722,0.4169231491608474,0.010809582719201183,,-2.790792366338332,2.618063453736857,0.6380871913014583,5.9043774890069605,2.0487347184752593,2.3163482799006294,1.47567767904294,0,C,X
1.2482111025506795,-1.9912054771972716,-1.0668958094183791,-4.195810539254165,2.5474671566650144,0.021979878941806585,-9.044140987216505,-2.9415141653029413,-0.2450635543029207,-2.0296186864711077,3.16327691576644,-1.225451442465984,1.746789661073627,-0.4912494728083454,1.6508625268184653,3.349422963795395,-0.594918861843853,2.817349455557406,1.8687903131891113,-2.7904516018361307,0,C,X
-0.0634906629408003,-2.4793360606920167,-1.4056194658359151,-7.595707975060186,-1.6460954384802173,2.4981543062246745,-5.142106439624536,-1.5745702804087491,-1.5334854702379572,2.4545589038949105,0.22653116138860274,-4.461082103428402,-0.4687683218497689,-5.054788401869894,2.439552233940767,4.034385300652218,0.0812373711992741,4.642918549443997,2.4934055299189986,-0.5083066818478279,0,A,X
-3.546256857479566,0.36362410237153986,5.0143557967291885,-1.3246123643831322,-0.25840524476556637,-4.4620384033550655,-1.1023662533337848,2.0368332698888114,6.70826576517808,-2.9454362424854557,-2.9996208224539203,0.501259621033616,-0.5141910307773562,-1.357563424994084,-2.238244130558815,-3.182698538285698,-0.9872966765962541,-0.3932293529745481,-1.7543059364460944,5.5699860701881025,0,A,Y
2.5554222094508607,-1.3906496050573465,0.1087400105981127,4.221836890271473,-3.0318799219535046,,2.0531744453362095,5.977625134001787,0.8671741038396217,5.724608997958504,1.934799540171392,-0.4435718602022851,0.8783078472776287,-0.691136597274337,-2.273931271146956,1.493801341372838,4.432928061773216,2.676217569349399,4.066969512443676,-3.5689469696843377,0,B,Y
1.4600380350714541,2.971414784258805,-7.450977935740357,7.666122461860291,-7.1663643557225205,4.010930878671764,6.031639255658156,5.808827205920984,-4.563890373139952,3.585253481277676,2.942331571229457,1.7641107229136797,0.43899249702127796,1.674449183992165,-1.0294565295590998,-1.538173497087496,-1.4080013055291811,0.6916206959615736,1.6479905294059614,-0.8909871852440587,1,C,X
0.24269141579747588,-0.15086494634144176,-7.054973737202169,0.988851326581058,-3.3774118030408786,-0.30635262707047456,6.504759440586379,6.331720361473686,-2.024089375328214,3.6107726632817028,2.8476700345765193,2.828615504657478,0.5283302398091729,2.3832990180573557,1.1301498463024904,-1.5299522476391672,-1.625237337938835,-0.7816995769160182,1.8264392601691775,-1.4268700141149857,1,C,X
-3.1957065548802364,-1.4288835774639974,-2.4042710379774186,-7.541092716806379,1.5884152389592905,3.4371845831813426,-1.8446885607686072,-4.922917614867804,1.270038293881004,-1.5523057127779532,-3.078442855243522,-0.6466347335982876,-0.610828976706348,-4.755923028749515,1.0567317372157525,0.24753316481301435,-0.47878910930027163,-0.8612635414133738,0.2937877945108357,-0.6053810524977787,0,C,X
0.32954604043838787,-1.761280184547144,1.9082924004132347,-2.668991014384581,-3.05337015435284,4.530283838060384,-1.2930754411002154,0.39632991067310114,-0.10216884554616978,0.7183016922557796,-4.1841683550815745,-6.0941780266586045,-2.0602074048731214,-5.0631988527643905,1.4865184913519993,-0.9866778896127166,1.4224272933723547,0.3150174415777487,,0.5055734864317873,0,B,Y
-0.4881748870989413,-0.0045210273231373055,0.9300467950386668,-9.39900968424346,3.964691774562583,-0.8161906343342222,-3.1897213278246217,2.3542269763827854,1.934793444642961,-2.905744469416447,4.3436594873936585,3.782573364902038,,0.692637864048536,1.6387680332615704,0.4994216755369323,-1.5120946420638988,-0.9402916132018377,3.484617133777112,3.4048147598071865,1,C,X
2.2015579845701074,0.7604104081448988,3.5403634672495845,5.880800205609688,-3.6496401200637885,-4.986165337280593,2.574791084724109,5.465078414458799,0.5649721979532014,6.401651726732289,-0.0575903792119119,-1.405325625837612,-3.092716525538252,0.8080185617824149,-2.8782413299776723,-0.0916876120606327,2.539875874881053,1.1963936464622662,1.837254039131522,-1.06492496360458,0,C,Y
-1.1365428791823025,-1.0420378669323576,-3.0567050534461466,-6.305924253432673,-0.5532588035127073,3.8040595092605245,-10.035330051279397,-1.2229466290881437,-0.42191082366654764,-2.793929710067303,-3.406679607775499,-1.3640852398948669,,-3.149923996368334,-0.07207311582411746,-1.3043240342772364,-1.520877272000968,3.735454283747994,,-2.704966899107831,0,B,Y
-0.8257079353593829,1.117809612604077,3.27450471989734,-0.08641745764028878,-2.564569479344139,-5.197788275393892,3.2573572644029722,7.2746491834968445,3.9010970020636746,4.796280504144035,-3.1708695635699202,2.217053551585892,-3.2173467386806807,-0.6665514291377332,-3.679584963286721,-2.3257997315904886,-0.6998092926575858,1.6920257898052786,-0.9830678312061001,3.0382105396298353,0,A,Y
-1.0633024119498553,2.4267319212469722,-3.946876763627026,-2.5421842519265265,0.1612797545284912,5.914616294134499,1.564022833562478,1.2986199361976296,-0.05075474412870917,-0.9454330853185002,4.218368198996151,4.205882009594765,-1.1598305006941398,0.6865424755217118,-2.4887541914981917,0.7745254537252642,-2.6270206883027694,-4.494526360505931,3.842068273158015,3.3764808609079857,1,A,Y
3.904340233641235,1.502683251221518,-1.5372462999800747,2.09046639399985,-1.5323936391276562,3.185919160310089,5.483781488657245,5.303705251227889,-3.1296773335021104,4.334788804962177,1.4852969942670062,2.1838137702704907,-1.1035930058357428,0.853272541576097,-0.46436161937623077,0.49282659316619903,0.3496116443676063,-0.29658494198083196,0.7462121959880028,-0.48270800729878927,1,B,Y
0.15666754249190495,4.072810545505152,1.4786277539654815,0.7976366453261733,-0.413611565188276,0.8089673170034087,-7.782166684958712,-2.310383118067431,0.49284485203035944,-3.283094172925061,0.037208991471245345,-0.8124609877433397,0.9535065215338963,1.8144804389975202,0.61279601675516,0.6787863786177273,-0.9169295585232519,1.4584310111109449,0.9834838829598748,0.990840646757468,1,C,X
0.2827138382835783,-6.34313625027247,-6.902037041301646,-13.082068917007561,-1.3366733446203152,-1.351435780821565,5.242254713784354,14.78380280334764,-2.0143831951075306,2.1633422130760165,1.1241266706982733,7.30032235634304,-3.4073799385037313,5.8797793314071205,4.446794239924203,-2.580380224522188,-5.090203963104834,2.568214669773984,-0.7154366307779843,-0.1893288873010579,1,B,X
-1.181910812654231,-5.066765100450601,2.946786769971451,-2.2839083909224525,0.0727379961420973,-5.989014470289812,5.840495466387664,7.044882542280035,5.530845530093408,1.3086513221209697,-0.7675311608085469,0.8055285551377007,-0.6608614578747285,-4.881626061865395,-1.8653829824870036,-3.8385998465357485,1.3216419045526173,-0.03666872479208583,-0.562578193879222,2.541416259884464,0,A,Y
1.1959440017020257,0.6604499837337565,-1.9855447975901803,-2.781216206151921,-0.6014338899783906,,0.5006311046801271,1.7370352983441786,-1.018081239747269,1.6526220469212412,-1.675338286599548,0.4587384744254148,-0.7411886995963495,1.3541200465529117,1.4138863624888207,0.6567227507372029,-0.4750407829388603,-1.086267921683676,0.9200126016760671,-1.3200665139991976,1,A,X
-4.105603080885,-1.6309475276779977,2.7610424792800945,-6.4587884537188405,0.6011633570264863,-2.0975845032567895,4.885415062358308,0.042623778135887753,2.6251917033707706,-0.9830095610781968,-2.7807356983313705,0.487864925510231,-4.1655180084345975,-1.4870926733421277,2.301964589791526,-2.4771721822311847,-0.09939701469314266,-2.114878296584843,-2.183918800171129,3.7934660032620986,0,B,Y
0.7235635595110212,0.5512368563792982,3.1057049659716585,-4.637334314373572,1.5099960950083835,,5.490605838209616,8.68434031420275,1.6995315830807565,1.7035383599074456,-1.2183152742599614,4.31303536866312,-1.5448453771767396,3.797456487253947,2.072660320055975,-2.780612733842131,5.395193776113406,-1.2975790312320008,5.492318065537489,-0.6389099734021153,0,B,Y
2.897402439390338,1.530154071605705,-1.0697206610940901,-1.6301160349782133,-0.5650628023079572,3.152840764661774,-0.75311492415919,-1.0700105095021462,-5.269166786887545,2.7543872851250093,-0.038964177718055826,-0.36323245703591456,-3.958108841467807,2.077029287100158,2.479409739576121,2.6677083349756145,3.7869832928447167,0.018106520249728808,4.355325614166571,-5.55025422585792,0,A,X
-2.3877859621074276,0.734109749706479,0.6607089213381474,-1.2381435207480624,-0.7658472164396709,-6.02319788484523,-1.9791198045452658,0.15585802062644563,2.1831552889673285,2.6624113732598857,0.4482571191021405,0.1664222407124898,0.10597637041825037,2.717468378010034,-1.3386445224914865,2.592760212873786,-0.5501911790804717,1.2795784490660667,,1.0614244125612853,0,B,X
0.058909376170713346,-2.6526658827065805,3.4335063975140736,0.30376310162330944,-1.2777259747837562,-4.723348506113291,8.734210378547301,7.659752297942555,5.5858958181297265,0.4376988262768703,0.5732369294638255,3.869530380946207,-0.6258741132531429,-1.002024924049268,-0.7309670275893483,-1.004497905892705,1.2380996122596093,-0.4088975121109799,-4.7124705987621045,4.013539153837811,0,A,X
2.629403965808715,1.2165955982374455,-2.44207566223562,-1.742994836652363,-1.4654923863449225,5.960861933306863,-1.8784519631895262,2.811385097650925,-0.8566595767897699,-0.22600075991148838,-0.21059833044291243,2.716994363088295,-2.84866151801761,0.980009460784038,-0.1510437736805479,0.7940470014563783,-0.02210284921556538,-0.7616459218186407,1.5302414062839236,-2.754781930990098,1,B,X
0.9213932811145562,2.343280855313897,-0.09182007372005226,-4.349814041646582,-1.1521679758469148,4.479901080911545,-2.0519571454222776,2.5161373802584595,0.17602050821373383,-0.34968392855878827,4.135763231027598,1.6186422480974536,-4.2148608245265375,0.013542078057106388,0.899919807428958,1.3543202948269664,-1.7730440055533145,-1.4462739807394205,3.0961819515096187,2.901823259769795,1,B,X
-1.2308696720678174,-2.1619390833269723,1.9164883418977017,-7.293961207684,0.9921285514911078,-3.815886288733172,-3.4572291267766397,0.7023410704038054,0.4588709170647426,-1.3938893530108198,-0.431932906914125,-2.3310674713100226,1.263450550625779,0.27962354539527934,3.8866915851260986,0.8627825197689332,1.270725895427145,2.4699416279099893,,1.3298895680900304,0,B,Y
1.2099069204601813,1.9374806353042584,-1.7725504328840551,-2.5584627338964574,2.0151466024606646,5.009841987635332,2.4619314941786414,-0.6997199457489429,-3.1493864782005487,-0.9581761827450495,1.696802693443805,3.2600264729211155,-0.8055903679573911,-0.6359990073339368,0.7993280480021289,0.3839679910993308,0.5471338133065011,-1.267902584133057,1.4173919299840765,0.35897040911459044,1,A,X
-3.8196329235260214,-1.3678854258166675,0.2916641887883696,-6.7079127845789035,0.8097621435981708,-4.918867924293044,-0.27719920498951106,4.773483430715382,1.4201672305953825,-0.2903435266386054,1.0018503408250767,1.972856934973566,-2.2036699945347786,1.5559661847854578,0.31269355632390994,-4.030825774677192,-5.237861201264321,1.2201749920276141,0.18982525814522622,5.453294521251347,1,B,X
2.7351786456324643,5.268425912893341,-3.4187090980376893,11.810452243649653,-3.8560283538021722,2.310866556736593,9.119305642366678,4.174956164765278,-5.548982559438097,5.179380874770385,1.0821204730314988,4.2093478798477175,-0.06746874643707557,2.53801961019016,-3.8227523566300627,-2.187785165026378,-1.582071193770752,1.1440917438572855,-2.916066356738488,0.17258998376168477,1,A,X
-1.7325482390708649,-1.4980030020166106,4.064333411737312,-3.217687734436484,-1.3064751565550712,,1.762824658722388,4.521516818550611,4.057400551397909,4.467382756572858,1.8820173922251748,0.9993419782436594,-0.52950332713948,-2.994358955151504,-1.8104192494230347,2.301939109109439,-1.5555496783742497,5.947291159265696,-3.273975709703432,6.155432139107084,0,A,Y
3.030192796159753,3.6573748026678112,0.18062647861866224,6.880481603661759,-1.4236618869318973,0.7095148170852068,2.2079249440118573,2.7357369382072623,-4.225469933972866,3.507590355311053,-1.1626721657617707,1.4625036778923257,0.9441150079681371,2.682779490260066,-2.3958684891431474,-0.7863908388295673,-1.4409119652682711,3.1330111268089094,-2.597093779768756,0.36401273292764,1,B,X
-0.3219882990520828,0.28420367198406127,1.845482938271232,0.8513450516480129,-0.3667497890134618,-1.9510471224999901,-0.9525425403375049,1.5316033180813318,1.4271196674942201,-1.7642147842333076,1.07093419575071,0.83575037913033,-2.958804719857355,-1.2844822503498166,0.14614267664812897,-3.47039009440692,-0.34588419739005494,0.5920083612882034,-0.3487182279909009,0.4368501324886458,1,B,Y
2.4755380849037527,3.2811446791659424,7.639235861452433,-0.5153836247001378,3.9990022387143824,-1.413470647060195,-3.539469900863806,-1.3894164775843227,0.06451281403455256,-2.0018358963295437,0.2134646587130451,1.1071663212007232,-2.2608576760365637,-0.9822442879215634,0.4518191252075404,-0.6083885787372145,1.113713877611064,2.1860344807236562,-1.5507647918161207,2.3491641996417516,1,A,X
-4.285430701858982,-3.4757427698378107,3.901502509439468,-4.34986381533314,-1.608916070855455,,15.310262303393877,4.9525151875188715,3.774429934540722,2.8586442487167845,-4.162878337297097,0.7616202972293753,,-2.266050379109612,-0.49443610431023166,1.1686006686087322,3.62986317905831,-1.1519122702651736,-3.215778823998134,8.700478930065845,0,A,X
-0.41552589087154224,2.2084579681686582,-1.1098309683304433,-0.2124668198647436,-3.9926104154220514,2.5762723269340624,-5.2193231617839295,0.49058421149912096,-0.13725375603644963,-4.066890763668755,2.0483241057136934,-1.9030694681678488,,-0.9760226020727425,3.1076308523217224,-1.4704125138010893,-0.12028795754675836,1.4528854663385533,2.925207961981519,0.7941888851778167,1,C,Y
